Length	Version	Position_percentage
1562	GCA_006459085.1	98.5738324994904
1562	GCA_006459085.1	98.5738879286567
1562	GCA_006459085.1	98.5739433578229
1562	GCA_006459085.1	98.5739987869891
1562	GCA_006459085.1	98.5740542161553
1562	GCA_006459085.1	98.5741096453216
1562	GCA_006459085.1	98.5741650744878
1562	GCA_006459085.1	98.574220503654
1562	GCA_006459085.1	98.5742759328203
1562	GCA_006459085.1	98.5743313619865
1562	GCA_006459085.1	98.5743867911528
1562	GCA_006459085.1	98.574442220319
1562	GCA_006459085.1	98.5744976494852
1562	GCA_006459085.1	98.5745530786514
1562	GCA_006459085.1	98.5746085078177
1562	GCA_006459085.1	98.5746639369839
1562	GCA_006459085.1	98.5747193661501
1562	GCA_006459085.1	98.5747747953164
1561	GCA_006459085.1	98.5748301889966
1561	GCA_006459085.1	98.5748855826768
1561	GCA_006459085.1	98.574940976357
1561	GCA_006459085.1	98.5749963700372
1561	GCA_006459085.1	98.5750517637175
1561	GCA_006459085.1	98.5751071573977
1561	GCA_006459085.1	98.5751625510779
1561	GCA_006459085.1	98.5752179447581
1561	GCA_006459085.1	98.5752733384383
1561	GCA_006459085.1	98.5753287321185
1561	GCA_006459085.1	98.5753841257987
1561	GCA_006459085.1	98.5754395194789
1561	GCA_006459085.1	98.5754949131591
1561	GCA_006459085.1	98.5755503068393
1561	GCA_006459085.1	98.5756057005196
1561	GCA_006459085.1	98.5756610941998
1561	GCA_006459085.1	98.57571648788
1561	GCA_006459085.1	98.5757718815602
1561	GCA_006459085.1	98.5758272752404
1561	GCA_006459085.1	98.5758826689206
1561	GCA_006459085.1	98.5759380626008
1561	GCA_006459085.1	98.575993456281
1561	GCA_006459085.1	98.5760488499613
1561	GCA_006459085.1	98.5761042436415
1561	GCA_006459085.1	98.5761596373217
1561	GCA_006459085.1	98.5762150310019
1561	GCA_006459085.1	98.5762704246821
1561	GCA_006459085.1	98.5763258183623
1561	GCA_006459085.1	98.5763812120425
1561	GCA_006459085.1	98.5764366057227
1561	GCA_006459085.1	98.5764919994029
1561	GCA_006459085.1	98.5765473930831
1561	GCA_006459085.1	98.5766027867634
1561	GCA_006459085.1	98.5766581804436
1561	GCA_006459085.1	98.5767135741238
1561	GCA_006459085.1	98.576768967804
1561	GCA_006459085.1	98.5768243614842
1561	GCA_006459085.1	98.5768797551644
1561	GCA_006459085.1	98.5769351488446
1561	GCA_006459085.1	98.5769905425248
1560	GCA_006459085.1	98.577045900719
1560	GCA_006459085.1	98.5771012589132
1560	GCA_006459085.1	98.5771566171074
1560	GCA_006459085.1	98.5772119753016
1560	GCA_006459085.1	98.5772673334958
1560	GCA_006459085.1	98.57732269169
1560	GCA_006459085.1	98.5773780498842
1560	GCA_006459085.1	98.5774334080783
1560	GCA_006459085.1	98.5774887662726
1560	GCA_006459085.1	98.5775441244667
1560	GCA_006459085.1	98.5775994826609
1560	GCA_006459085.1	98.5776548408551
1560	GCA_006459085.1	98.5777101990493
1560	GCA_006459085.1	98.5777655572435
1560	GCA_006459085.1	98.5778209154377
1560	GCA_006459085.1	98.5778762736319
1560	GCA_006459085.1	98.5779316318261
1560	GCA_006459085.1	98.5779869900202
1560	GCA_006459085.1	98.5780423482144
1560	GCA_006459085.1	98.5780977064086
1560	GCA_006459085.1	98.5781530646028
1560	GCA_006459085.1	98.578208422797
1560	GCA_006459085.1	98.5782637809912
1560	GCA_006459085.1	98.5783191391854
1560	GCA_006459085.1	98.5783744973796
1560	GCA_006459085.1	98.5784298555738
1560	GCA_006459085.1	98.5784852137679
1560	GCA_006459085.1	98.5785405719622
1560	GCA_006459085.1	98.5785959301563
1560	GCA_006459085.1	98.5786512883505
1560	GCA_006459085.1	98.5787066465447
1560	GCA_006459085.1	98.5787620047389
1560	GCA_006459085.1	98.5788173629331
1560	GCA_006459085.1	98.5788727211273
1560	GCA_006459085.1	98.5789280793215
1560	GCA_006459085.1	98.5789834375157
1560	GCA_006459085.1	98.5790387957098
1560	GCA_006459085.1	98.5790941539041
1560	GCA_006459085.1	98.5791495120982
1559	GCA_006459085.1	98.5792048348064
1559	GCA_006459085.1	98.5792601575146
1559	GCA_006459085.1	98.5793154802227
1559	GCA_006459085.1	98.5793708029309
1559	GCA_006459085.1	98.5794261256391
1559	GCA_006459085.1	98.5794814483472
1559	GCA_006459085.1	98.5795367710554
1559	GCA_006459085.1	98.5795920937636
1559	GCA_006459085.1	98.5796474164717
1559	GCA_006459085.1	98.5797027391799
1559	GCA_006459085.1	98.5797580618881
1559	GCA_006459085.1	98.5798133845962
1559	GCA_006459085.1	98.5798687073044
1559	GCA_006459085.1	98.5799240300126
1559	GCA_006459085.1	98.5799793527207
1559	GCA_006459085.1	98.5800346754289
1559	GCA_006459085.1	98.5800899981371
1559	GCA_006459085.1	98.5801453208452
1559	GCA_006459085.1	98.5802006435534
1559	GCA_006459085.1	98.5802559662616
1559	GCA_006459085.1	98.5803112889698
1559	GCA_006459085.1	98.5803666116779
1559	GCA_006459085.1	98.5804219343861
1559	GCA_006459085.1	98.5804772570943
1559	GCA_006459085.1	98.5805325798024
1559	GCA_006459085.1	98.5805879025106
1559	GCA_006459085.1	98.5806432252188
1559	GCA_006459085.1	98.5806985479269
1559	GCA_006459085.1	98.5807538706351
1559	GCA_006459085.1	98.5808091933433
1559	GCA_006459085.1	98.5808645160514
1559	GCA_006459085.1	98.5809198387596
1559	GCA_006459085.1	98.5809751614678
1559	GCA_006459085.1	98.5810304841759
1559	GCA_006459085.1	98.5810858068841
1559	GCA_006459085.1	98.5811411295923
1559	GCA_006459085.1	98.5811964523004
1559	GCA_006459085.1	98.5812517750086
1558	GCA_006459085.1	98.5813070622307
1558	GCA_006459085.1	98.5813623494529
1558	GCA_006459085.1	98.581417636675
1558	GCA_006459085.1	98.5814729238972
1558	GCA_006459085.1	98.5815282111193
1558	GCA_006459085.1	98.5815834983415
1558	GCA_006459085.1	98.5816387855636
1558	GCA_006459085.1	98.5816940727858
1558	GCA_006459085.1	98.5817493600079
1558	GCA_006459085.1	98.5818046472301
1558	GCA_006459085.1	98.5818599344522
1558	GCA_006459085.1	98.5819152216743
1558	GCA_006459085.1	98.5819705088965
1558	GCA_006459085.1	98.5820257961186
1558	GCA_006459085.1	98.5820810833408
1558	GCA_006459085.1	98.5821363705629
1558	GCA_006459085.1	98.5821916577851
1558	GCA_006459085.1	98.5822469450072
1558	GCA_006459085.1	98.5823022322294
1558	GCA_006459085.1	98.5823575194515
1558	GCA_006459085.1	98.5824128066737
1558	GCA_006459085.1	98.5824680938958
1558	GCA_006459085.1	98.582523381118
1558	GCA_006459085.1	98.5825786683401
1558	GCA_006459085.1	98.5826339555622
1558	GCA_006459085.1	98.5826892427844
1558	GCA_006459085.1	98.5827445300065
1558	GCA_006459085.1	98.5827998172287
1558	GCA_006459085.1	98.5828551044508
1558	GCA_006459085.1	98.582910391673
1558	GCA_006459085.1	98.5829656788951
1558	GCA_006459085.1	98.5830209661173
1558	GCA_006459085.1	98.5830762533394
1558	GCA_006459085.1	98.5831315405616
1558	GCA_006459085.1	98.5831868277837
1558	GCA_006459085.1	98.5832421150058
1558	GCA_006459085.1	98.583297402228
1558	GCA_006459085.1	98.5833526894501
1558	GCA_006459085.1	98.5834079766723
1558	GCA_006459085.1	98.5834632638944
1558	GCA_006459085.1	98.5835185511166
1558	GCA_006459085.1	98.5835738383387
1557	GCA_006459085.1	98.5836290900748
1557	GCA_006459085.1	98.583684341811
1557	GCA_006459085.1	98.5837395935471
1557	GCA_006459085.1	98.5837948452832
1557	GCA_006459085.1	98.5838500970193
1557	GCA_006459085.1	98.5839053487555
1557	GCA_006459085.1	98.5839606004916
1557	GCA_006459085.1	98.5840158522277
1557	GCA_006459085.1	98.5840711039638
1557	GCA_006459085.1	98.5841263557
1557	GCA_006459085.1	98.5841816074361
1557	GCA_006459085.1	98.5842368591722
1557	GCA_006459085.1	98.5842921109083
1557	GCA_006459085.1	98.5843473626444
1557	GCA_006459085.1	98.5844026143806
1557	GCA_006459085.1	98.5844578661167
1557	GCA_006459085.1	98.5845131178528
1557	GCA_006459085.1	98.5845683695889
1557	GCA_006459085.1	98.5846236213251
1557	GCA_006459085.1	98.5846788730612
1557	GCA_006459085.1	98.5847341247973
1557	GCA_006459085.1	98.5847893765334
1557	GCA_006459085.1	98.5848446282696
1557	GCA_006459085.1	98.5848998800057
1557	GCA_006459085.1	98.5849551317418
1557	GCA_006459085.1	98.5850103834779
1557	GCA_006459085.1	98.5850656352141
1557	GCA_006459085.1	98.5851208869502
1557	GCA_006459085.1	98.5851761386863
1557	GCA_006459085.1	98.5852313904224
1557	GCA_006459085.1	98.5852866421586
1556	GCA_006459085.1	98.5853418584087
1556	GCA_006459085.1	98.5853970746588
1556	GCA_006459085.1	98.5854522909089
1556	GCA_006459085.1	98.585507507159
1556	GCA_006459085.1	98.5855627234091
1556	GCA_006459085.1	98.5856179396592
1556	GCA_006459085.1	98.5856731559093
1556	GCA_006459085.1	98.5857283721594
1556	GCA_006459085.1	98.5857835884095
1556	GCA_006459085.1	98.5858388046596
1556	GCA_006459085.1	98.5858940209097
1556	GCA_006459085.1	98.5859492371598
1556	GCA_006459085.1	98.5860044534099
1556	GCA_006459085.1	98.58605966966
1556	GCA_006459085.1	98.5861148859101
1556	GCA_006459085.1	98.5861701021602
1556	GCA_006459085.1	98.5862253184103
1556	GCA_006459085.1	98.5862805346604
1556	GCA_006459085.1	98.5863357509105
1556	GCA_006459085.1	98.5863909671606
1556	GCA_006459085.1	98.5864461834107
1556	GCA_006459085.1	98.5865013996608
1556	GCA_006459085.1	98.5865566159109
1556	GCA_006459085.1	98.586611832161
1556	GCA_006459085.1	98.5866670484111
1556	GCA_006459085.1	98.5867222646612
1556	GCA_006459085.1	98.5867774809113
1556	GCA_006459085.1	98.5868326971614
1556	GCA_006459085.1	98.5868879134115
1556	GCA_006459085.1	98.5869431296616
1556	GCA_006459085.1	98.5869983459117
1555	GCA_006459085.1	98.5870535266758
1555	GCA_006459085.1	98.5871087074399
1555	GCA_006459085.1	98.5871638882039
1555	GCA_006459085.1	98.587219068968
1555	GCA_006459085.1	98.5872742497321
1555	GCA_006459085.1	98.5873294304962
1555	GCA_006459085.1	98.5873846112603
1555	GCA_006459085.1	98.5874397920243
1555	GCA_006459085.1	98.5874949727884
1555	GCA_006459085.1	98.5875501535525
1555	GCA_006459085.1	98.5876053343166
1555	GCA_006459085.1	98.5876605150807
1555	GCA_006459085.1	98.5877156958448
1555	GCA_006459085.1	98.5877708766088
1555	GCA_006459085.1	98.5878260573729
1555	GCA_006459085.1	98.587881238137
1555	GCA_006459085.1	98.5879364189011
1555	GCA_006459085.1	98.5879915996651
1555	GCA_006459085.1	98.5880467804292
1555	GCA_006459085.1	98.5881019611933
1555	GCA_006459085.1	98.5881571419574
1555	GCA_006459085.1	98.5882123227215
1555	GCA_006459085.1	98.5882675034856
1555	GCA_006459085.1	98.5883226842496
1555	GCA_006459085.1	98.5883778650137
1555	GCA_006459085.1	98.5884330457778
1555	GCA_006459085.1	98.5884882265419
1555	GCA_006459085.1	98.5885434073059
1555	GCA_006459085.1	98.58859858807
1555	GCA_006459085.1	98.5886537688341
1555	GCA_006459085.1	98.5887089495982
1555	GCA_006459085.1	98.5887641303623
1554	GCA_006459085.1	98.5888192756403
1554	GCA_006459085.1	98.5888744209184
1554	GCA_006459085.1	98.5889295661964
1554	GCA_006459085.1	98.5889847114745
1554	GCA_006459085.1	98.5890398567526
1554	GCA_006459085.1	98.5890950020306
1554	GCA_006459085.1	98.5891501473087
1554	GCA_006459085.1	98.5892052925867
1554	GCA_006459085.1	98.5892604378648
1554	GCA_006459085.1	98.5893155831428
1554	GCA_006459085.1	98.5893707284209
1554	GCA_006459085.1	98.589425873699
1554	GCA_006459085.1	98.589481018977
1554	GCA_006459085.1	98.5895361642551
1554	GCA_006459085.1	98.5895913095331
1554	GCA_006459085.1	98.5896464548112
1554	GCA_006459085.1	98.5897016000893
1554	GCA_006459085.1	98.5897567453673
1554	GCA_006459085.1	98.5898118906454
1554	GCA_006459085.1	98.5898670359234
1554	GCA_006459085.1	98.5899221812015
1554	GCA_006459085.1	98.5899773264795
1554	GCA_006459085.1	98.5900324717576
1554	GCA_006459085.1	98.5900876170357
1554	GCA_006459085.1	98.5901427623137
1554	GCA_006459085.1	98.5901979075918
1554	GCA_006459085.1	98.5902530528698
1554	GCA_006459085.1	98.5903081981479
1554	GCA_006459085.1	98.5903633434259
1554	GCA_006459085.1	98.590418488704
1554	GCA_006459085.1	98.5904736339821
1554	GCA_006459085.1	98.5905287792601
1554	GCA_006459085.1	98.5905839245382
1554	GCA_006459085.1	98.5906390698162
1553	GCA_006459085.1	98.5906941796083
1553	GCA_006459085.1	98.5907492894003
1553	GCA_006459085.1	98.5908043991924
1553	GCA_006459085.1	98.5908595089844
1553	GCA_006459085.1	98.5909146187764
1553	GCA_006459085.1	98.5909697285685
1553	GCA_006459085.1	98.5910248383605
1553	GCA_006459085.1	98.5910799481525
1553	GCA_006459085.1	98.5911350579446
1553	GCA_006459085.1	98.5911901677366
1553	GCA_006459085.1	98.5912452775286
1553	GCA_006459085.1	98.5913003873207
1553	GCA_006459085.1	98.5913554971127
1553	GCA_006459085.1	98.5914106069047
1553	GCA_006459085.1	98.5914657166968
1553	GCA_006459085.1	98.5915208264888
1553	GCA_006459085.1	98.5915759362808
1553	GCA_006459085.1	98.5916310460729
1553	GCA_006459085.1	98.5916861558649
1553	GCA_006459085.1	98.5917412656569
1553	GCA_006459085.1	98.591796375449
1553	GCA_006459085.1	98.591851485241
1553	GCA_006459085.1	98.5919065950331
1553	GCA_006459085.1	98.5919617048251
1553	GCA_006459085.1	98.5920168146171
1553	GCA_006459085.1	98.5920719244092
1553	GCA_006459085.1	98.5921270342012
1553	GCA_006459085.1	98.5921821439932
1553	GCA_006459085.1	98.5922372537853
1553	GCA_006459085.1	98.5922923635773
1553	GCA_006459085.1	98.5923474733694
1553	GCA_006459085.1	98.5924025831614
1553	GCA_006459085.1	98.5924576929534
1553	GCA_006459085.1	98.5925128027455
1553	GCA_006459085.1	98.5925679125375
1553	GCA_006459085.1	98.5926230223295
1553	GCA_006459085.1	98.5926781321216
1553	GCA_006459085.1	98.5927332419136
1553	GCA_006459085.1	98.5927883517056
1553	GCA_006459085.1	98.5928434614977
1552	GCA_006459085.1	98.5928985358037
1552	GCA_006459085.1	98.5929536101097
1552	GCA_006459085.1	98.5930086844157
1552	GCA_006459085.1	98.5930637587217
1552	GCA_006459085.1	98.5931188330277
1552	GCA_006459085.1	98.5931739073338
1552	GCA_006459085.1	98.5932289816398
1552	GCA_006459085.1	98.5932840559458
1552	GCA_006459085.1	98.5933391302518
1552	GCA_006459085.1	98.5933942045578
1552	GCA_006459085.1	98.5934492788638
1552	GCA_006459085.1	98.5935043531698
1552	GCA_006459085.1	98.5935594274759
1552	GCA_006459085.1	98.5936145017819
1552	GCA_006459085.1	98.5936695760879
1552	GCA_006459085.1	98.5937246503939
1552	GCA_006459085.1	98.5937797246999
1552	GCA_006459085.1	98.5938347990059
1552	GCA_006459085.1	98.593889873312
1552	GCA_006459085.1	98.593944947618
1552	GCA_006459085.1	98.594000021924
1552	GCA_006459085.1	98.59405509623
1552	GCA_006459085.1	98.594110170536
1552	GCA_006459085.1	98.594165244842
1552	GCA_006459085.1	98.594220319148
1552	GCA_006459085.1	98.594275393454
1552	GCA_006459085.1	98.5943304677601
1552	GCA_006459085.1	98.5943855420661
1552	GCA_006459085.1	98.5944406163721
1552	GCA_006459085.1	98.5944956906781
1552	GCA_006459085.1	98.5945507649841
1552	GCA_006459085.1	98.5946058392901
1552	GCA_006459085.1	98.5946609135961
1552	GCA_006459085.1	98.5947159879022
1552	GCA_006459085.1	98.5947710622082
1552	GCA_006459085.1	98.5948261365142
1552	GCA_006459085.1	98.5948812108202
1552	GCA_006459085.1	98.5949362851262
1552	GCA_006459085.1	98.5949913594322
1552	GCA_006459085.1	98.5950464337382
1552	GCA_006459085.1	98.5951015080443
1552	GCA_006459085.1	98.5951565823503
1552	GCA_006459085.1	98.5952116566563
1551	GCA_006459085.1	98.5952666954763
1551	GCA_006459085.1	98.5953217342963
1551	GCA_006459085.1	98.5953767731163
1551	GCA_006459085.1	98.5954318119363
1551	GCA_006459085.1	98.5954868507562
1551	GCA_006459085.1	98.5955418895762
1551	GCA_006459085.1	98.5955969283962
1551	GCA_006459085.1	98.5956519672162
1551	GCA_006459085.1	98.5957070060362
1551	GCA_006459085.1	98.5957620448562
1551	GCA_006459085.1	98.5958170836762
1551	GCA_006459085.1	98.5958721224962
1551	GCA_006459085.1	98.5959271613162
1551	GCA_006459085.1	98.5959822001362
1551	GCA_006459085.1	98.5960372389562
1551	GCA_006459085.1	98.5960922777762
1551	GCA_006459085.1	98.5961473165961
1551	GCA_006459085.1	98.5962023554161
1551	GCA_006459085.1	98.5962573942361
1551	GCA_006459085.1	98.5963124330561
1551	GCA_006459085.1	98.5963674718761
1551	GCA_006459085.1	98.5964225106961
1551	GCA_006459085.1	98.5964775495161
1551	GCA_006459085.1	98.5965325883361
1551	GCA_006459085.1	98.5965876271561
1551	GCA_006459085.1	98.5966426659761
1551	GCA_006459085.1	98.5966977047961
1551	GCA_006459085.1	98.5967527436161
1551	GCA_006459085.1	98.5968077824361
1551	GCA_006459085.1	98.5968628212561
1551	GCA_006459085.1	98.596917860076
1551	GCA_006459085.1	98.596972898896
1551	GCA_006459085.1	98.597027937716
1551	GCA_006459085.1	98.597082976536
1551	GCA_006459085.1	98.597138015356
1550	GCA_006459085.1	98.59719301869
1550	GCA_006459085.1	98.5972480220239
1550	GCA_006459085.1	98.5973030253579
1550	GCA_006459085.1	98.5973580286919
1550	GCA_006459085.1	98.5974130320259
1550	GCA_006459085.1	98.5974680353598
1550	GCA_006459085.1	98.5975230386938
1550	GCA_006459085.1	98.5975780420278
1550	GCA_006459085.1	98.5976330453617
1550	GCA_006459085.1	98.5976880486957
1550	GCA_006459085.1	98.5977430520297
1550	GCA_006459085.1	98.5977980553637
1550	GCA_006459085.1	98.5978530586976
1550	GCA_006459085.1	98.5979080620316
1550	GCA_006459085.1	98.5979630653656
1550	GCA_006459085.1	98.5980180686995
1550	GCA_006459085.1	98.5980730720335
1550	GCA_006459085.1	98.5981280753675
1550	GCA_006459085.1	98.5981830787015
1550	GCA_006459085.1	98.5982380820354
1550	GCA_006459085.1	98.5982930853694
1550	GCA_006459085.1	98.5983480887034
1550	GCA_006459085.1	98.5984030920373
1550	GCA_006459085.1	98.5984580953713
1550	GCA_006459085.1	98.5985130987053
1550	GCA_006459085.1	98.5985681020392
1550	GCA_006459085.1	98.5986231053732
1550	GCA_006459085.1	98.5986781087072
1550	GCA_006459085.1	98.5987331120411
1550	GCA_006459085.1	98.5987881153751
1550	GCA_006459085.1	98.5988431187091
1550	GCA_006459085.1	98.5988981220431
1550	GCA_006459085.1	98.598953125377
1550	GCA_006459085.1	98.599008128711
1550	GCA_006459085.1	98.599063132045
1550	GCA_006459085.1	98.5991181353789
1550	GCA_006459085.1	98.5991731387129
1550	GCA_006459085.1	98.5992281420469
1550	GCA_006459085.1	98.5992831453809
1550	GCA_006459085.1	98.5993381487148
1550	GCA_006459085.1	98.5993931520488
1550	GCA_006459085.1	98.5994481553828
1550	GCA_006459085.1	98.5995031587167
1550	GCA_006459085.1	98.5995581620507
1549	GCA_006459085.1	98.5996131298987
1549	GCA_006459085.1	98.5996680977466
1549	GCA_006459085.1	98.5997230655945
1549	GCA_006459085.1	98.5997780334425
1549	GCA_006459085.1	98.5998330012904
1549	GCA_006459085.1	98.5998879691384
1549	GCA_006459085.1	98.5999429369864
1549	GCA_006459085.1	98.5999979048343
1549	GCA_006459085.1	98.6000528726822
1549	GCA_006459085.1	98.6001078405302
1549	GCA_006459085.1	98.6001628083781
1549	GCA_006459085.1	98.6002177762261
1549	GCA_006459085.1	98.600272744074
1549	GCA_006459085.1	98.600327711922
1549	GCA_006459085.1	98.6003826797699
1549	GCA_006459085.1	98.6004376476179
1549	GCA_006459085.1	98.6004926154658
1549	GCA_006459085.1	98.6005475833138
1549	GCA_006459085.1	98.6006025511617
1549	GCA_006459085.1	98.6006575190097
1549	GCA_006459085.1	98.6007124868576
1549	GCA_006459085.1	98.6007674547056
1549	GCA_006459085.1	98.6008224225535
1549	GCA_006459085.1	98.6008773904015
1549	GCA_006459085.1	98.6009323582494
1549	GCA_006459085.1	98.6009873260974
1549	GCA_006459085.1	98.6010422939453
1549	GCA_006459085.1	98.6010972617933
1549	GCA_006459085.1	98.6011522296412
1549	GCA_006459085.1	98.6012071974892
1549	GCA_006459085.1	98.6012621653371
1549	GCA_006459085.1	98.601317133185
1549	GCA_006459085.1	98.601372101033
1549	GCA_006459085.1	98.601427068881
1549	GCA_006459085.1	98.6014820367289
1549	GCA_006459085.1	98.6015370045768
1549	GCA_006459085.1	98.6015919724248
1549	GCA_006459085.1	98.6016469402727
1549	GCA_006459085.1	98.6017019081207
1549	GCA_006459085.1	98.6017568759686
1549	GCA_006459085.1	98.6018118438166
1549	GCA_006459085.1	98.6018668116645
1549	GCA_006459085.1	98.6019217795125
1549	GCA_006459085.1	98.6019767473604
1548	GCA_006459085.1	98.6020316797224
1548	GCA_006459085.1	98.6020866120843
1548	GCA_006459085.1	98.6021415444462
1548	GCA_006459085.1	98.6021964768081
1548	GCA_006459085.1	98.6022514091701
1548	GCA_006459085.1	98.602306341532
1548	GCA_006459085.1	98.6023612738939
1548	GCA_006459085.1	98.6024162062559
1548	GCA_006459085.1	98.6024711386178
1548	GCA_006459085.1	98.6025260709797
1548	GCA_006459085.1	98.6025810033416
1548	GCA_006459085.1	98.6026359357035
1548	GCA_006459085.1	98.6026908680655
1548	GCA_006459085.1	98.6027458004274
1548	GCA_006459085.1	98.6028007327893
1548	GCA_006459085.1	98.6028556651513
1548	GCA_006459085.1	98.6029105975132
1548	GCA_006459085.1	98.6029655298751
1548	GCA_006459085.1	98.603020462237
1548	GCA_006459085.1	98.603075394599
1548	GCA_006459085.1	98.6031303269609
1548	GCA_006459085.1	98.6031852593228
1548	GCA_006459085.1	98.6032401916847
1548	GCA_006459085.1	98.6032951240467
1548	GCA_006459085.1	98.6033500564086
1548	GCA_006459085.1	98.6034049887705
1548	GCA_006459085.1	98.6034599211325
1548	GCA_006459085.1	98.6035148534944
1548	GCA_006459085.1	98.6035697858563
1548	GCA_006459085.1	98.6036247182182
1548	GCA_006459085.1	98.6036796505802
1548	GCA_006459085.1	98.6037345829421
1548	GCA_006459085.1	98.603789515304
1548	GCA_006459085.1	98.6038444476659
1548	GCA_006459085.1	98.6038993800279
1548	GCA_006459085.1	98.6039543123898
1548	GCA_006459085.1	98.6040092447517
1548	GCA_006459085.1	98.6040641771136
1548	GCA_006459085.1	98.6041191094756
1548	GCA_006459085.1	98.6041740418375
1548	GCA_006459085.1	98.6042289741994
1548	GCA_006459085.1	98.6042839065613
1547	GCA_006459085.1	98.6043388034373
1547	GCA_006459085.1	98.6043937003132
1547	GCA_006459085.1	98.6044485971891
1547	GCA_006459085.1	98.604503494065
1547	GCA_006459085.1	98.6045583909409
1547	GCA_006459085.1	98.6046132878168
1547	GCA_006459085.1	98.6046681846927
1547	GCA_006459085.1	98.6047230815686
1547	GCA_006459085.1	98.6047779784445
1547	GCA_006459085.1	98.6048328753204
1547	GCA_006459085.1	98.6048877721963
1547	GCA_006459085.1	98.6049426690722
1547	GCA_006459085.1	98.6049975659481
1547	GCA_006459085.1	98.605052462824
1547	GCA_006459085.1	98.6051073596999
1547	GCA_006459085.1	98.6051622565758
1547	GCA_006459085.1	98.6052171534517
1547	GCA_006459085.1	98.6052720503276
1547	GCA_006459085.1	98.6053269472035
1547	GCA_006459085.1	98.6053818440794
1547	GCA_006459085.1	98.6054367409553
1547	GCA_006459085.1	98.6054916378312
1547	GCA_006459085.1	98.6055465347072
1547	GCA_006459085.1	98.6056014315831
1547	GCA_006459085.1	98.605656328459
1547	GCA_006459085.1	98.6057112253349
1547	GCA_006459085.1	98.6057661222108
1547	GCA_006459085.1	98.6058210190867
1547	GCA_006459085.1	98.6058759159626
1547	GCA_006459085.1	98.6059308128385
1547	GCA_006459085.1	98.6059857097144
1547	GCA_006459085.1	98.6060406065903
1547	GCA_006459085.1	98.6060955034662
1547	GCA_006459085.1	98.6061504003421
1547	GCA_006459085.1	98.606205297218
1547	GCA_006459085.1	98.6062601940939
1547	GCA_006459085.1	98.6063150909698
1547	GCA_006459085.1	98.6063699878457
1547	GCA_006459085.1	98.6064248847216
1546	GCA_006459085.1	98.6064797461115
1546	GCA_006459085.1	98.6065346075014
1546	GCA_006459085.1	98.6065894688913
1546	GCA_006459085.1	98.6066443302812
1546	GCA_006459085.1	98.606699191671
1546	GCA_006459085.1	98.6067540530609
1546	GCA_006459085.1	98.6068089144508
1546	GCA_006459085.1	98.6068637758407
1546	GCA_006459085.1	98.6069186372306
1546	GCA_006459085.1	98.6069734986204
1546	GCA_006459085.1	98.6070283600103
1546	GCA_006459085.1	98.6070832214002
1546	GCA_006459085.1	98.6071380827901
1546	GCA_006459085.1	98.60719294418
1546	GCA_006459085.1	98.6072478055699
1546	GCA_006459085.1	98.6073026669598
1546	GCA_006459085.1	98.6073575283496
1546	GCA_006459085.1	98.6074123897395
1546	GCA_006459085.1	98.6074672511294
1546	GCA_006459085.1	98.6075221125193
1546	GCA_006459085.1	98.6075769739092
1546	GCA_006459085.1	98.607631835299
1546	GCA_006459085.1	98.6076866966889
1546	GCA_006459085.1	98.6077415580788
1546	GCA_006459085.1	98.6077964194687
1546	GCA_006459085.1	98.6078512808586
1546	GCA_006459085.1	98.6079061422485
1546	GCA_006459085.1	98.6079610036384
1546	GCA_006459085.1	98.6080158650282
1546	GCA_006459085.1	98.6080707264181
1546	GCA_006459085.1	98.608125587808
1546	GCA_006459085.1	98.6081804491979
1546	GCA_006459085.1	98.6082353105878
1546	GCA_006459085.1	98.6082901719776
1545	GCA_006459085.1	98.6083449978815
1545	GCA_006459085.1	98.6083998237853
1545	GCA_006459085.1	98.6084546496892
1545	GCA_006459085.1	98.6085094755931
1545	GCA_006459085.1	98.6085643014969
1545	GCA_006459085.1	98.6086191274008
1545	GCA_006459085.1	98.6086739533047
1545	GCA_006459085.1	98.6087287792085
1545	GCA_006459085.1	98.6087836051124
1545	GCA_006459085.1	98.6088384310162
1545	GCA_006459085.1	98.6088932569201
1545	GCA_006459085.1	98.608948082824
1545	GCA_006459085.1	98.6090029087278
1545	GCA_006459085.1	98.6090577346317
1545	GCA_006459085.1	98.6091125605356
1545	GCA_006459085.1	98.6091673864394
1545	GCA_006459085.1	98.6092222123433
1545	GCA_006459085.1	98.6092770382471
1545	GCA_006459085.1	98.609331864151
1545	GCA_006459085.1	98.6093866900548
1545	GCA_006459085.1	98.6094415159587
1545	GCA_006459085.1	98.6094963418626
1545	GCA_006459085.1	98.6095511677664
1545	GCA_006459085.1	98.6096059936703
1545	GCA_006459085.1	98.6096608195741
1545	GCA_006459085.1	98.609715645478
1545	GCA_006459085.1	98.6097704713819
1545	GCA_006459085.1	98.6098252972857
1545	GCA_006459085.1	98.6098801231896
1545	GCA_006459085.1	98.6099349490935
1545	GCA_006459085.1	98.6099897749973
1545	GCA_006459085.1	98.6100446009012
1545	GCA_006459085.1	98.610099426805
1545	GCA_006459085.1	98.6101542527089
1544	GCA_006459085.1	98.6102090431267
1544	GCA_006459085.1	98.6102638335446
1544	GCA_006459085.1	98.6103186239624
1544	GCA_006459085.1	98.6103734143803
1544	GCA_006459085.1	98.6104282047981
1544	GCA_006459085.1	98.6104829952159
1544	GCA_006459085.1	98.6105377856338
1544	GCA_006459085.1	98.6105925760516
1544	GCA_006459085.1	98.6106473664695
