geneID	OZ_NFP_2_fat	OZ_NFP_5_gland	OZ_NFP_2_gland	OZ_NFP_1_ovary	OZ_NFP_2_ovary	OZ_NFP_3_ovary	OZ_NFP_4_ovary	OZ_NFP_5_ovary	OZ_NFP_6_ovary	OZ_NFP_1_uterus	OZ_NFP_2_uterus	OZ_NFP_3_uterus	OZ_NFP_4_uterus	OZ_NFP_5_uterus	OZ_NFP_6_uterus	OZ_1_brain	OZ_1_testis	OZ_2_brain	OZ_2_testis	OZ_3_brain	OZ_3_testis	OZ_NFP_1_brain	OZ_NFP_1_eyeball	OZ_NFP_1_fat	OZ_NFP_1_gland	OZ_NFP_1_heart	OZ_NFP_1_kidney	OZ_NFP_1_liver	OZ_NFP_1_lung	OZ_NFP_1_muscle	OZ_NFP_1_spleen	OZ_NFP_1_testis	OZ_NFP_2_brain	OZ_NFP_2_eyeball	OZ_NFP_2_heart	OZ_NFP_2_kidney	OZ_NFP_2_liver	OZ_NFP_2_lung	OZ_NFP_2_muscle	OZ_NFP_2_spleen	OZ_NFP_2_testis	OZ_NFP_3_brain	OZ_NFP_3_eyeball	OZ_NFP_3_fat	OZ_NFP_3_gland	OZ_NFP_3_heart	OZ_NFP_3_kidney	OZ_NFP_3_liver	OZ_NFP_3_lung	OZ_NFP_3_muscle	OZ_NFP_3_spleen	OZ_NFP_3_testis	OZ_NFP_4_brain	OZ_NFP_4_eyeball	OZ_NFP_4_fat	OZ_NFP_4_gland	OZ_NFP_4_heart	OZ_NFP_4_kidney	OZ_NFP_4_liver	OZ_NFP_4_lung	OZ_NFP_4_muscle	OZ_NFP_4_spleen	OZ_NFP_4_testis	OZ_NFP_5_brain	OZ_NFP_5_eyeball	OZ_NFP_5_fat	OZ_NFP_5_heart	OZ_NFP_5_kidney	OZ_NFP_5_liver	OZ_NFP_5_lung	OZ_NFP_5_muscle	OZ_NFP_5_spleen	OZ_NFP_5_testis	OZ_NFP_6_brain	OZ_NFP_6_eyeball	OZ_NFP_6_fat	OZ_NFP_6_gland	OZ_NFP_6_heart	OZ_NFP_6_kidney	OZ_NFP_6_liver	OZ_NFP_6_lung	OZ_NFP_6_muscle	OZ_NFP_6_spleen	OZ_NFP_6_testis
miRNA_00350	47.20581359	19.95044103	34.76264571	243.2909144	199.2724522	309.5701848	221.1530397	249.6970526	271.7076403	86.02443644	51.12637928	32.86297499	25.50679977	84.77287785	58.41979286	6.897624548	130.8673145	6.83176126	152.1636668	6.08585567	122.2683285	4.737942225	16.18888213	40.09859167	10.42383981	14.1863391	123.6204366	16.9432333	114.5968583	1.565210411	28.28659039	97.04453911	14.85597503	26.01644029	52.47258929	131.2288513	18.62828189	154.3526204	47.62141691	51.56770419	190.7037698	11.60055697	19.21781383	63.40548924	23.76944065	22.20165207	146.1358321	16.81337873	73.85805535	6.456006541	49.56530721	129.700163	9.012559565	26.05030931	40.96449572	44.16966539	36.94671755	113.9986062	13.30842549	58.8807221	5.170153651	34.56104265	101.0948736	7.323307185	17.38558967	25.81774614	15.436274	130.9589982	17.30620138	93.42676914	1.498819678	33.2136046	135.2687585	7.785930724	13.07968078	27.46097165	11.56707629	16.07640611	144.4579366	12.7726201	52.25657299	2.074406053	24.03322942	94.55454854
miRNA_00351	2.894201545	0.375192822	0.554242394	0.906378779	3.289127128	1.517692294	1.082136416	1.541790803	2.077150377	3.027536701	2.222161737	2.422848577	6.80848468	1.655727326	3.618771122	57.62391326	5.525735738	22.81321324	1.26228378	51.43996624	5.299551448	42.9873112	0.003309371	4.81597536	1.670032927	1.106755846	0	0.248980866	0.510450706	1.050035236	0.745167261	0.823669633	60.15009462	0.000885061	2.307521613	0.086126278	0	0.24426901	9.409852105	0.779120638	4.962524405	68.43806681	0.003046438	5.639790779	3.960801809	1.485381087	0.276172817	0.127020171	1.418603613	1.905670377	0	2.451845744	43.09550121	0.422624081	13.13718401	5.859282227	1.046016028	0.193809262	0	3.488920941	1.329569918	1.409519894	0.415179065	67.54561544	0.004611424	4.776516215	0.912170677	0.534567467	0.123625193	0.759211057	0.385440297	0.791908182	4.366450975	51.19668599	0.180765182	5.797109678	4.965637911	0.918722146	0.128176787	0.476802524	1.268346559	0.969926471	0.766171074	2.960195208
miRNA_00354	0	0.249127606	0.225534663	1.488256922	0.945780194	2.339306944	0.588517891	0.375209548	0.547150141	2.318023281	1.282794539	1.482587888	0.662994501	1.873381921	1.683876554	18.44512613	17.92470435	13.10025389	9.178435043	30.82088796	12.00341482	20.03700797	2.823864769	0.217169051	0.214852696	0.087247591	0.238004314	0	0.055004981	0	0.286776753	5.659284279	30.44021795	3.86908736	0.043389615	0.788865229	0	0	0.088172502	0.419781139	13.28649526	20.53433528	4.86960943	0.217269791	0.549686913	0.122424207	0.394869387	0	0.084925237	0	0.452310448	17.42626533	19.71307073	2.781580394	0	1.275600665	0	3.917386968	0	0.075191601	0	0.632860773	14.71942544	28.39727599	9.179356546	0.383535513	0	0.38402498	0	0	0	0.670482873	7.148573134	23.6073709	3.049217509	1.016390176	0.404890121	0.061874601	0.793349305	0.09860663	0.09762434	0.05225851	0.330243252	1.305666368
miRNA_00355	26.0817351	62.199645	43.37062014	18.07218646	10.09096089	123.8447131	7.858647109	12.78176676	11.98348809	129.0503217	21.96208917	19.00338905	26.08626128	87.24583734	94.1823231	39.16801263	656.6605124	24.97089699	208.6873927	63.99544487	499.9992684	29.61893412	26.83381255	39.49628857	4.320300573	1.75575099	24.85323137	57.95823324	110.1186294	2.006964333	572.9982423	17.6676252	117.3835741	15.20479991	0.766251892	8.439469351	19.09495093	6.959988244	16.48430266	55.68191309	12.89669421	49.33575195	8.727367186	9.358705784	23.07470483	1.704749224	80.00504677	96.6836471	16.33913903	3.47013302	812.4002237	1113.918862	51.84091739	40.97713947	7.777560837	15.03374769	10.43128208	10.14433336	115.4508997	26.9989175	17.16241075	833.1527595	93.72502652	44.95636149	16.29442753	17.45395644	4.348466559	24.53159278	43.88040279	33.31147685	11.14371283	919.4939925	119.9639507	38.86180912	44.60633291	6.303785587	39.72371707	2.447751378	20.19972605	36.00094671	79.97170989	2.600784111	975.6440123	14.60844467
miRNA_00357	438.2052756	477.0475686	470.1126695	276.3091526	240.5830579	425.3265949	183.5265239	240.4523373	234.3489688	691.1239176	965.528985	402.9804716	215.8958278	762.9199229	624.9606364	8204.830267	6986.156249	6590.792528	6997.385862	6470.579009	5287.446208	5815.700596	1282.091071	797.8280958	295.5032649	416.965622	423.6300292	926.1040673	853.1946072	259.6535833	753.4535615	1372.156038	4251.20657	969.1581323	320.0847368	259.9740138	856.8870592	632.7920955	209.8506729	597.5325232	317.6355929	7223.0679	832.7372836	1207.385578	586.1888469	410.6767772	466.379466	1158.63935	587.9281846	331.056508	840.0708158	10578.58036	4762.435635	830.2176324	965.6134612	484.8422216	597.3082679	202.8684545	738.0250088	552.635948	265.5267787	763.5699602	1283.839731	6877.930066	827.1327731	365.8097088	360.1252634	323.2550553	1218.833818	707.4878702	337.9675475	849.0053974	792.9061848	7437.81586	762.9769122	395.7098881	504.1735605	401.6156204	331.8514078	1161.466221	571.6299428	162.4132873	779.1777454	251.0984298
miRNA_00359	0.029068638	0.067061176	0.009959838	0	0.006962675	0.027335615	0.039786399	0.036579149	0.001955393	0.106716339	0.125308195	0.035275474	0.061825301	0.063029999	0.252699647	63.41656537	0.013212081	17.2111673	0.016475295	108.3706779	0.060155923	40.18567881	1.116516072	0.046004799	0.028444928	0	0	0	0.000510731	0.019868381	1.81E-05	0.00618635	182.8447988	1.347639714	0.11318179	0	0	0.003554517	10.43995954	7.93E-05	0.005204296	61.70477366	0.553120853	0.008686046	0.027550957	0.040655699	0	0	0.002171744	0.060837172	2.22E-05	0.02496212	74.43845171	1.498083661	0.057328935	0.01635088	0.062429028	0.000206945	0	0	0.417417639	0.002456294	0.018697378	79.8821459	1.01773535	0.018175504	0.030325502	0	0	0	0	0	0.112170273	53.22235169	2.410414095	0.031106386	0.148495242	0	0.000131717	0	0.002309032	0.025018154	0	0.001282829
miRNA_00361	21806.98242	13872.15675	13562.65093	14931.50008	14206.74754	14565.92472	40690.52895	14823.4174	14259.00137	8122.66769	12508.90185	6520.981631	8572.062684	6284.125423	12231.41972	34834.8708	64791.36862	37125.84558	51105.28224	20728.882	60395.68427	36225.95151	30189.35471	12170.02501	11108.50095	8080.040598	7365.179061	9826.09276	13665.33604	1945.545769	25302.16862	36988.3496	17611.4036	57509.04438	8895.464513	9587.312993	10797.7142	15923.82844	3545.473996	22272.85528	18941.07597	31450.0286	38958.83684	13995.94634	14534.95863	9561.626196	8423.725602	11669.6668	15492.66959	2230.882517	19496.58864	53068.42257	32626.81241	19237.51336	7098.85232	14088.91871	11150.79691	8836.68347	8541.475217	15009.34589	3733.12676	25723.90691	33417.66183	28336.93047	28638.91413	15933.52582	9790.871272	8172.00508	9452.312491	13234.29808	8624.037431	18538.6411	12694.86532	32072.15549	41770.68454	13411.45074	8959.294509	8942.011016	7414.053036	9224.078916	16051.08395	1761.649222	22524.13468	20762.52552
miRNA_00364	0.028896917	0.872950285	0.147329534	0.009260037	0.01361845	0.384920494	0.004926351	0.01598702	0.012728684	0.955013739	0.040918224	0.014301	3.011646284	1.072455624	1.755308509	1.999563764	0.062899534	2.654535799	0.213201562	3.412480513	0.030785872	2.157828255	1.078875336	0.870580853	0.020086333	9.475340815	0.019439656	0.024694017	0.004092339	14.66953391	0.080055034	0.044983884	22.82667597	0.967755208	48.18093829	0.001867879	0.039938732	0.004798492	40.41881636	0.149637519	0.07382171	3.356045529	1.341558261	0.038901032	0.045677351	17.69082658	0.010889158	0.50419299	0.019757833	1.784587861	0.083517184	0.012545385	2.701067037	9.14853267	0.176463071	0.145777131	12.19498657	0.000364114	0.016524875	0.034802576	7.405374834	2.024651911	0.034371576	3.087095254	3.595012078	0.043530975	13.17009971	0.00166353	2.399223048	0.005445617	3.066184928	0.231796776	2.376377317	3.214140983	10.33617738	0.252789854	2.0937175	10.06586363	0.000797192	0.302291984	0.246131666	6.415899377	1.980527075	0.076534422
miRNA_00365	8929.187565	1115.055813	425.4705267	14.92716393	383.8156016	129.8165858	9.215117326	29.80897597	46.33981197	6399.573354	2330.982968	2905.316136	3304.42186	1586.185962	3270.574545	14334.8446	2311.456591	11391.8592	1572.225846	14577.24064	1612.760506	9046.755336	5768.480375	4457.798024	1251.974758	605.9076084	371.8261246	2898.279449	2488.599072	227.6492572	1938.205787	117.1716148	8796.013889	6215.507244	2158.828227	336.7739498	1776.65382	12122.39426	2078.298575	3517.504909	235.7664477	9466.277922	4707.922945	3887.044448	744.7556875	966.1181861	426.3791966	2927.007244	8586.614819	497.5222412	3315.782451	2140.614406	8357.433925	6440.869417	2967.655126	5390.817695	1971.16026	72.56817526	1812.158013	5420.180433	791.4120055	1599.547872	50.50364386	8968.437548	6648.207499	3582.7687	909.6333637	234.6195595	2364.379551	7317.998176	95.69366401	2729.181051	1236.841646	8628.160153	4925.692898	5703.942027	1348.835223	2214.565163	144.3538713	1728.772306	8013.172441	258.9761941	2129.398676	779.8433938
miRNA_00367	593.0716181	465.2473647	854.6256192	261.7584158	228.2626819	447.5566469	215.5406721	329.1710045	241.9954476	189.9598946	149.0200644	124.6433585	330.3581696	287.9546998	184.9456782	1888.274407	313.3783278	1392.25166	399.7969527	1741.6993	286.3093251	1244.7619	237.8444615	742.7683702	671.1019025	235.0432016	69.5379132	313.7718542	4012.290257	86.99797386	10289.76691	457.7323167	1345.812313	77.33525165	227.054716	39.23665189	118.1256111	4280.618167	83.28212282	3047.975168	48.71082366	1527.294256	138.5888958	355.7597331	903.7677042	152.5917882	37.8771588	180.9537354	3179.630237	52.88743743	12694.34299	373.4602812	1317.05174	249.9174342	535.1231439	1234.476476	338.2433887	54.80846277	178.3774446	3670.560853	105.9212523	18910.37026	327.4186104	2210.887022	131.7753639	351.3729467	250.5620481	29.81546342	74.63037801	2763.570844	191.9150618	8999.660789	127.6813218	1343.65656	136.8006261	530.6573494	578.0855777	274.6116395	79.42443209	103.2152582	2700.387625	103.1090467	10445.66101	184.7571419
miRNA_00369	0.181394028	14.23680486	2.748808448	0.926849484	0.24195071	18.09044462	0.208165954	0.461937345	1.140145808	21.31328804	2.453188987	0.55144299	7.927268883	16.53622354	24.93672529	9.772033751	50.77455531	14.66105447	209.0523304	11.44874916	54.62676002	9.225606057	5.635797728	5.325432029	0.088879113	0.426131572	46.32662105	10.84554126	6.997231082	4.237370683	51.5414065	15.5754465	81.75955098	6.93791317	0.461715654	7.042358157	4.008319395	1.588573267	8.608130495	14.97119829	0.583815281	16.37941367	7.625924334	0.315753948	0.469248319	0.398584044	36.53766315	43.85801315	4.448835125	1.784855854	60.88300228	166.9386024	32.03998293	41.57504996	0.448994998	2.165827554	2.210905104	8.388323615	32.25067133	7.49729144	23.93694428	127.5145569	4.620199677	16.24261345	22.11091679	0.805787017	1.041776604	57.68582535	37.64556184	5.179715821	88.82131304	83.49365512	21.26781014	25.26352478	56.50247414	1.115229605	11.02088821	0.881076353	52.92559228	37.72162477	32.69302008	5.613651154	121.4089339	0.22661512
miRNA_00371	0.001020016	0.382016121	0.001623234	0.003890675	0.002418806	0.266895671	0.000796628	0.002260312	0.002533309	0.047229059	0.000122072	0.000216435	0.081743719	0.065069335	0.059861278	2.2680981	0.071667199	1.050834411	0.020242222	5.637202547	0.054580273	0.611913641	0.001686298	0.072906204	0.000832932	0.003844434	0.120631927	0.000276654	0.000398925	0.001567549	0.000788093	0.009472213	12.35604032	0.010077376	0.007857893	0.000373917	0.000171892	0.001498613	0.10938	0.000488278	0.145950982	0.775119479	0.001287385	0.000226159	0.006447549	0.001709259	0.067706424	0.063670561	0.000470993	0.000855734	0.000687939	0.07091614	0.675420494	0.217612619	0.001090412	0.001303583	0.000185947	0.00112559	0.000461554	0.000630439	0.109601878	0.243365945	0.033327817	1.826651049	0.0040423	0.001128105	0.003522902	0.00069751	0.062275462	0.001120157	6.128964642	0.000731086	2.103372344	1.011999638	0.280740416	0.001212982	0.324260367	0.003068504	0.001018589	0.131536347	0.094022596	0.001475593	0.223441853	0.02381302
miRNA_00372	0.762712354	238.2029206	73.41317475	6.949941177	7.748200781	122.6435331	1.38425913	15.06766331	50.0384154	94.81503206	12.31085876	28.68580643	35.86850833	84.75902	28.83127039	56.81061128	29.65153748	140.0544681	26.10340328	53.84386375	21.01720816	52.69942003	3.936131432	32.14665104	2.963353421	1.251473344	20.47279398	10.6936779	2.757287374	0.596467426	18.982439	9.129890182	423.9953558	7.466547875	2.80694085	0.946826569	12.45927656	0.904166004	7.435959224	3.991297844	7.851347041	51.98198681	1.512501093	2.641999339	7.798946019	0.232437088	15.10828781	21.30842279	1.475692202	0.341155221	18.35734694	33.33415153	223.73324	23.05767573	3.754414684	2.444292074	0.400470514	1.504491621	4.535574818	1.510329778	7.450402062	117.4974216	30.66832164	65.62281566	10.08742376	5.660485252	0.429240792	2.266262714	123.7758527	0.814042921	5.52517903	23.72033886	128.988489	125.9370875	21.10658696	2.960594227	17.57774302	0.279271259	4.244063185	42.78788265	14.90894893	0.297443357	94.45169366	19.59291922
miRNA_00373	63.77474154	150.1351511	153.2796683	94.67296348	57.16056079	97.46721591	66.15889032	78.82832695	74.15307606	61.75583793	68.61427561	79.85815082	94.06305064	81.23173232	73.98419023	993.0254392	226.1139399	376.5818623	134.9838979	469.0913489	148.3621791	459.9357415	69.59773878	52.89879357	44.71051952	183.1472318	117.4365518	99.4809841	141.4596322	96.63472971	93.06978156	84.16489521	414.4878676	82.43304341	210.0204007	87.57893137	91.52569111	199.2072281	55.31084392	45.06651259	133.2360261	430.3806637	64.53389335	53.33520566	71.54366295	102.2840339	102.1209227	86.31251615	156.5014395	58.32861562	75.08246318	188.1715479	439.0734147	77.67294059	84.01737749	126.3132513	123.6359195	159.8652329	96.45858804	160.5426755	83.36872762	125.5311879	114.6057945	1200.083581	91.83378305	105.1902894	120.7313686	136.32901	105.6799983	152.5950061	111.4122627	107.3393314	201.1647766	461.4933484	77.78603807	110.2537518	104.9559975	92.2904795	161.933649	149.3572512	113.5552946	87.56507974	97.8212024	89.7126248
miRNA_00377	81.46767229	539.8722723	602.2165586	201.4104834	146.5820525	252.1045303	126.3253085	169.0113267	144.1863651	288.1091589	208.2887863	146.6938108	190.6084869	245.026437	232.7305108	387.9077312	901.6066003	242.6766747	744.9547637	699.7376776	708.2199358	230.4553092	110.44365	103.5253435	210.3487676	27.90109362	59.91011492	44.82768774	89.91947465	11.10897205	149.4624635	775.4143594	373.6522848	122.5315193	34.14452784	81.73203078	39.90850865	90.29387238	17.10490688	146.8558917	414.8460753	299.4868106	107.0131225	53.91581387	361.3383973	17.86844514	68.77846325	55.77367592	70.87245609	9.716272429	172.120017	976.4465186	295.1223691	134.3538605	118.9551647	76.35610259	72.08192442	105.4379302	47.69806824	98.993846	14.61713281	209.9832933	539.4959355	249.3827531	131.6101376	69.77306206	26.93590463	84.66244985	35.45532003	69.79756301	220.3491974	172.6087666	608.8090566	256.0583951	112.2217121	99.62122821	274.7916796	21.81083917	89.03483007	62.09257614	75.34983821	14.959466	200.0081131	531.9343435
miRNA_00379	0.940497258	0.687430376	1.465116284	0.240519721	0.300788804	0.527762504	0.20700065	0.34945094	0.256367184	0.989142085	0.252403937	0.369570678	2.087827426	1.258181606	1.812043151	179.053731	0	96.27583655	0	111.1698692	0.399100667	91.83983269	4.047220531	0.634238225	0.454728482	1.575797292	0.024181517	0.148829333	0.151081779	0.648603618	0.467784567	0.235215988	57.45132251	10.30125606	2.095822717	0.007142081	0	0.500235978	5.340481408	0.318759698	1.183977854	175.1201916	14.90069783	0.821316658	2.654371146	1.430548357	0.036494099	0.033011037	0.968455726	3.145598327	0.45926649	0	122.5915025	8.524107327	5.292196014	1.799551996	3.231896077	0.114979334	0.04023213	1.746315732	1.782220031	1.064831288	0.145669035	188.7431184	8.176391181	1.100202097	1.586724296	0.031608805	0.09067166	0.168801139	0.890666639	1.62033422	2.505871873	122.3830948	7.128080001	1.761824261	3.612752801	0.797898342	0.060129851	0.059267273	0.767539841	1.490447926	0.848468384	0.471076084
miRNA_00381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70305183	0	0	0	0	0	0	0	0.050476644	0	0	0	0	0	0	0.162410542	0	0	0	0	0	0	0	0	0.152879861	0	0.108759394	0	0	0	0	0	0	0	0	0.482606929	0	0	0	0	0	0	0	0	0	0	0.107602648	0	0	0.14640793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
miRNA_00382	8.564687684	35.06651975	28.57895418	8.710167964	8.667725047	25.77245319	6.946952948	8.599568665	8.862348101	14.77706887	8.286371009	7.615881301	23.53949785	18.09007958	16.55726861	16.0945512	27.44778955	14.50625182	13.59005763	16.01269472	13.8760197	11.57025255	10.08640201	13.04583054	6.681697557	15.66184498	21.90063585	126.6469768	10.57783255	5.495924835	20.74666348	19.55371531	14.41430625	7.63681608	17.54824524	20.75293519	99.81722618	14.00933187	6.852315593	11.58616411	10.03936768	22.14477401	9.335495532	9.07383722	14.6992577	9.146594816	11.99983787	118.3087414	10.70408652	3.637296124	13.27466065	26.72756515	14.68890317	15.76197161	8.83536902	22.45732928	16.41817702	18.6091592	89.56457401	22.15975956	9.787761836	47.79787404	14.79652235	14.96631077	16.52524366	13.7286509	15.53144597	23.30944732	207.6173551	19.3844464	56.75297131	25.04388178	29.35852606	15.03050034	11.5007179	16.14968009	24.99261863	12.21980079	19.79697114	238.4108854	23.22412728	4.765134164	40.85920432	11.4943733
miRNA_00384	389.5050761	950.5391918	826.0327381	779.5762214	130.6580067	456.3936616	364.7185527	685.8916104	257.6705878	355.9476285	477.7210767	275.6289808	663.6695242	229.5479741	433.4714379	430.4082609	191.029039	549.8298571	73.33511378	616.9934081	160.7565398	669.8792652	150.1454008	110.7695264	166.620761	147.5201626	248.9916864	576.6561984	388.1818759	92.20437027	781.2475708	4.484352307	750.7966168	227.2913131	273.2433395	286.3464742	531.578596	491.3321992	113.6689831	140.3596717	2.639413857	647.1941368	203.647389	131.1212884	318.6381072	175.203854	184.382433	822.8324455	526.9817023	82.58254978	475.9214247	175.114669	727.8175214	325.1826788	182.1875609	433.8429219	552.4451066	359.2407292	775.2253878	559.3020391	196.6432876	1068.752623	3.571216124	660.4065134	273.5763523	393.5091255	188.7326942	272.2895492	641.4579872	455.2924906	385.1974082	632.8329826	71.47578004	756.6815011	245.5756768	251.0228514	367.8233843	168.2835698	340.6915828	1049.589388	556.7880615	119.4181984	860.7318569	1.424220049
miRNA_00385	3653.358701	516.6150553	803.0810629	312.4602713	740.6825883	264.5784783	362.1720782	460.3979177	358.3400297	289.7326626	311.4157211	201.0839063	749.5607543	209.2721622	1689.778487	1987.16241	814.9624287	1322.052959	1079.299104	2114.777177	719.3264103	1903.275333	1814.781468	1171.379647	451.3163313	13744.39267	1873.708952	4625.893035	7165.092053	6165.332767	2820.699901	2092.311866	2091.100215	1013.446794	10222.27278	3153.811618	3924.659505	9378.577796	10494.62773	3469.699778	513.4800615	5885.294355	2553.785705	1689.045953	972.3608461	16625.75459	1999.753306	14484.25717	7135.846636	12278.10659	3846.929388	1259.257439	1896.848423	3029.409093	2041.733684	3167.157429	18873.76097	3384.726057	8792.003244	8716.880425	14275.15279	5182.698088	1065.482021	2110.087918	1575.310386	1545.771483	15833.23953	3076.325627	3263.339693	12422.21369	120708.2033	3612.728489	465.3013634	2697.194948	1462.722343	2866.159984	1594.032358	16014.57049	2391.345665	7363.540346	8584.660096	10397.07593	4748.148307	802.4325738
miRNA_00387	0.003505477	0.029632681	0.003722087	0.001880518	0.002348114	0.159374469	0.000831381	0.002434382	0.004463423	7.421473796	0.167978	0.105921082	1.89946021	13.0647387	8.216868303	3.375003578	0.348941179	3.766474096	0.26722867	7.272630345	0.025424337	2.666026589	0.329440459	0.045321503	0.000640531	324.6979108	0.159225812	0.005358833	0.075498561	1.605458324	0.007301667	0.008169413	14.67737758	0.180209729	389.6509319	0.000466504	0.008524441	0.036200927	0.498924375	0.00520406	0.001155433	2.944511132	0.258302546	0.000919801	0.001581519	485.6423612	0.022775921	0.264373951	0.12139649	0.090746363	0.008557947	0.100304469	2.918712893	2.235228739	0.003887259	0.002118038	442.107838	0.000437291	0.009524833	0.276695801	1.610513254	0.046906508	0.001366847	3.91640348	0.744767684	0.001019846	590.3044198	0.00156747	0.068258246	0.080093421	0.627709643	0.005619377	3.148929291	4.177069246	1.684306022	0.001528728	0.049272111	439.2189725	0.002804742	0.267569993	4.023231831	0.396178489	0.174354328	0.001688233
miRNA_00388	65.66353746	253.9845724	70.15167328	456.5806481	220.1605246	869.5271372	378.1413541	176.670513	211.3723261	614.0857675	127.8666749	214.7868003	68.42060244	950.7156839	438.5940334	35.11203814	384.24036	20.40448222	862.70214	17.20030062	632.9666278	14.75929488	113.7955135	80.93323089	38.97181841	25.24886442	78.46742434	121.2353161	236.0354212	7.125550587	11.22159817	380.6187694	36.57398783	4.464543979	34.79609255	87.02013276	64.08800183	1010.71616	36.35804397	89.17788103	140.7013153	27.97909808	91.43484939	30.32748577	181.1285488	24.81183128	37.95019144	120.1267594	422.9016694	3.885391132	25.93169266	392.4284497	25.59598637	106.4905842	129.7077985	203.7238282	36.05806077	27.75747035	214.9976256	569.3893994	13.61120521	132.4126688	435.9129173	29.04703971	26.26189543	21.45546829	12.03072261	82.15198226	100.307377	359.6976249	2.385039808	34.27017557	463.6325475	15.94532979	29.85709889	51.26414415	340.5337286	18.76174488	58.31305681	49.59602679	303.8292266	5.333915532	114.5012609	254.9407556
miRNA_00390	12.56991332	175.5440469	40.97825866	51.46499346	38.77337339	169.7362766	20.67229558	38.92238905	38.64549022	125.3200432	29.00517792	23.48022238	49.02300811	140.146643	123.3919915	56.9184634	1816.453137	37.77941112	1493.452698	58.0891424	2396.539421	42.02844543	132.4765621	56.1965917	17.39828159	35.44624204	97.14599335	45.7678846	87.54106224	6.378892472	11.01155243	103.9800897	96.96241829	134.4015349	62.23669492	93.32304665	50.29566094	156.8332558	22.75957819	13.46243411	70.99745627	58.25255585	76.3567732	11.72572573	47.31926654	88.84392477	58.6838568	176.3373346	84.92258902	4.107455873	15.7009948	1407.24186	52.47372429	248.4249903	17.21361197	50.57495074	49.67093856	59.66285483	77.83838529	124.913955	19.77702803	164.3354199	126.6323042	73.34773854	128.1731422	26.30355744	22.33747137	100.1781343	294.3480067	115.3452027	90.65484994	23.1706126	224.0303946	56.53239728	253.9281377	34.60562875	170.8049755	59.61011318	75.82491171	294.3006166	211.1878192	7.750694651	196.3630196	34.0725855
miRNA_00391	0	0	0.160180919	0.41755639	0	0.093627979	0	0	0	0	0	0	0	0	0.123816277	0	22.4094279	0	34.13548494	0	32.1871751	0	0	0.386319873	0.138864077	0	0	0	0	0	0	0.329392605	0	0	0	0	0.071858339	0	0.003362673	0	0	0	0	0.021058476	0	0	0	0	0	0	0.000252246	17.32223177	0	0.158555818	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031273785	0.038521845	0	0	0.000459403	0	0	0	0	0	0	0	0	0	0	0	0
miRNA_00392	12.28234594	8.993838235	1.05256023	12.10951174	6.512602072	29.29903332	12.45290502	13.60102412	10.73551643	30.17275407	32.38752825	36.43455656	26.47535149	35.77282084	28.5061567	37.85418443	39.10558711	37.59467994	25.89205013	58.21661272	47.30757684	29.32352139	19.80397747	13.74436787	4.069663637	101.086868	10.80078745	2.452391144	0.718797665	9.282801019	0.028357103	2.436777726	59.48082335	9.326041374	96.10184139	2.710181813	0.922450572	1.895764639	9.137297527	0.049346796	0.450602013	32.2152981	7.936934805	2.767054453	9.378284043	58.37928784	16.95387252	2.905005989	3.000409345	9.672927028	0.062193685	30.40400825	28.38391462	19.02683546	7.930465872	11.7284732	71.1682796	6.612283219	1.710112244	1.558990837	23.73261857	4.38116244	1.798115939	37.10787061	17.4391258	13.11862353	74.90327031	9.602692477	9.490284908	1.839080166	53.20438608	0.274907486	4.743722508	29.53883577	16.3673169	19.25823864	17.90367797	64.59926343	6.338965976	5.020317238	3.911508526	10.02877449	2.448061174	0.52507801
miRNA_00393	0.25055597	0.144541455	0.02861062	0.236978737	0.239994481	0.664303759	0.15395018	0.220748192	0.285325279	0.26280027	0.348099961	0.502126512	1.52818745	0.859898254	0.376307717	4.460011964	0	4.526902383	0	5.895158159	0	5.938967423	9.019499433	0.355037199	0.481570823	0	0.189650105	0.239622387	0.687697634	0	0.173676115	0.325718219	6.218263179	5.838624123	0.114249312	0.096098641	0.019825804	0.313575376	0.142559539	0.130730427	1.853228418	6.259066992	4.980670356	0.471746982	0.105765836	0	0.181328281	0.288238322	0.332614638	0	0.065368697	0.194152695	4.814458601	5.795613277	0.567839357	0.407850667	0.101952391	0.369187002	0.169486876	0.371698225	0.11651286	0.240652183	0.602753724	5.088506727	6.881362105	0.776429705	0.065167753	0.133560843	0.112746977	0.392475996	0.048050884	0.256547092	6.182303872	5.0117858	6.97847898	0.791867644	0.726370856	0	0.388348552	0.307707758	0.675184516	0	0.307576491	2.610965013
